X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139
0.0	0.5738277451458481	0.3899729404696156	0.9634388650150633	0.472368868835999	0.4176354588458843	0.8698594914594616	0.8996344794393366	0.3813105911542979	0.6661014213419391	-0.04556792427302661	0.23012714339344767	0.04019588643707432	-0.07008387453934062	-0.0164720124623018	-0.15382378036765043	-0.07440812926848031	-0.13395319171131223	0.011211877177465383	0.017596878232414365	-0.27285863293660056	-0.2698591931911997	-0.15773530826299403	-0.2869039718993497	-0.2720667483964961	-0.07046477073908097	-0.11048747195309669	-0.17225814718600155	-0.08566199745019393	0.16821209257341774	-0.31556634987890947	0.043608761706449305	-0.24143005955764646	-0.06171145838245962	0.11877417445596584	0.0012982520607555364	0.2268625195530314	-0.05026307744032295	-0.11904164973501943	-0.01680208609013197	-0.23752671548147625	-0.1358791698520239	0.3177803152206259	0.009222248888867779	0.38563731121856515	-0.18927890641204373	-0.1388307154817811	0.11822998795196676	0.0482825736363456	0.02989110485101656	-0.1717008906097435	-0.07132806845078238	-0.140090297201531	-0.05153830453484944	-0.1027555770770814	0.1904165070764583	0.1436303091800488	0.04006633981245487	0.0986510013255914	0.013281135114428829	0.02518588859371305	-0.2027005344274013	0.07101609178308456	0.040877085289405236	-0.18754312491126057	-0.18214096570274896	0.00855104734322276	-0.2044959139367556	-0.17460910510204036	-0.1963716033805959	0.711317930450083	0.7117026591679615	0.43655333176453026	0.6068890027171495	0.29851791117819665	0.36340077623302647	0.575856246463745	0.6011802547484706	0.33236984005662196	0.5363419079476204	-0.004951508537214659	0.3313197286982159	0.1347034987398002	0.08582321806581514	0.06840732357245181	-0.08770602083889524	-0.07974700442643524	-0.21464723973248023	0.11031720240986337	-0.06511824843007495	-0.1119827792165924	0.010723277302334893	0.08179311227293726	0.29940756669921526	-0.2963962352493893	-0.4615862388549318	-0.28689672852184495	0.07660347871636572	-0.3457786066004975	-0.12379277752757369	-0.2108675621534456	0.11486316577581623	-0.41339515838362584	-0.013838685194853753	-0.2602450855007414	0.10133117815926082	0.2371331305008269	-0.40358923882408737	-0.05818337216586885	-0.08498806681015517	0.05414416198470018	0.044994374289474386	-0.20245024699557138	0.09689296978762854	-0.3334842439925681	-0.4094647819016816	0.0778166853325789	-0.02410644225956241	-0.2755881726473193	-0.1851729299936183	-0.012980740147517593	-0.3418699989735499	-0.4186177203771863	-0.3082142188136374	0.058035352688066755	0.060132749266653344	0.0002630691353532796	0.07881109579714436	-0.22679160795142103	-0.06739377432012701	-0.26443335318026134	0.129347790413666	0.05186439350260452	-0.1725136708051901	-0.20029898091315881	-0.011967138065138563	-0.17901859971728126	-0.16977591560713898	-0.22206190614471708
0.5738277451458481	0.0	0.416707742553715	0.5846383535284239	0.17896295526465517	0.3574503305759266	0.6030394626979133	0.6247238262553618	0.5956746649747495	0.6924303754931056	0.13915611889325633	0.4502346626243109	0.10619629174301938	-0.0009043082483791452	0.008125242503617718	-0.3240650911792205	-0.33215682593495793	-0.31630421922484175	0.07039947499167011	0.20684967508768587	-0.2540956271730626	-0.1827295662688098	-0.19389362317055517	-0.09872068842942022	-0.21373424246082787	-0.23627144016137502	-0.32976293483000557	-0.22940931796346936	-0.31921740032402385	0.00834933178292419	-0.46508400823143703	-0.07867895593700838	-0.19126976262251583	-0.2280924267151319	-0.2968433778739485	-0.15430953105389944	0.022062968150319603	0.11262025095349376	-0.2447829222131997	-0.06939294986151145	-0.18377423893458292	-0.10614797045218521	0.3171938022288822	-0.10149464250913338	0.2018111751883725	-0.11070598171405993	-0.09227270386263271	0.00454654040848143	0.0486349207397865	-0.15813110234086608	0.06377997339099367	-0.13477155935223592	-0.0724054520850708	-0.13806976561423803	-0.213966224978611	0.1854410244859056	0.07038771264863761	-0.08532484662112642	-0.035736601335532935	-0.07032208206021363	-0.04629324274138611	-0.01968758484807192	0.05251380558626486	-0.013787160682598523	-0.04902364970257246	-0.062342010515493144	-0.10419074532991107	-0.06538172507726145	-0.04112196527570368	-0.05717817010811754	0.26949247606775156	0.4948328553291089	0.32273326790834445	0.15526830428086305	-0.009122996939103211	0.4235924977693247	0.4365110072067996	0.41260019270970183	0.1710864900711001	0.502902693666379	0.03131944100953314	0.27867502884056666	0.09180348229331309	0.07469651696218281	-0.019895882486373355	-0.08250269761589595	-0.009822206557738525	-0.047542672142259684	0.08618225460821134	-0.030054199608506225	0.005117070137132312	-0.018052875386322918	0.02428919312424729	0.0505755075569527	-0.002933002993456636	0.021915029112489905	-0.010167492648229842	-0.2318934266130712	0.008466665758719374	-0.24757134610741444	-0.00934326924129011	-0.04007918804535845	0.02813167442436408	0.0791854175165255	0.050223769515891796	-0.017981158294323462	0.13558446215096553	0.00010369475516381458	-0.09701076016878286	0.03925995697325391	0.035892957579173636	-0.029347465409003206	0.009014836057720492	0.005058760422142474	-0.030850130169026404	0.0285888520244256	0.11059638546447925	-0.07943037068600674	0.06606268720980324	0.08505947417747041	0.0764670106578785	0.05140651362730843	-0.015286616026431674	0.005045837075536792	0.08945004105003404	0.06102398128500612	-0.0008412220915699613	-0.0004612701427242718	-0.049095518338136294	-0.0367015486844341	-0.11341653744655623	0.0624558169971304	-0.073615726365442	-0.050663429617215074	-0.09550309430528003	-0.1116180077421024	-0.11441567458135493	-0.039487410972363066	-0.09703868880109774
0.3899729404696156	0.416707742553715	0.0	0.3963541651623614	-0.13277721422225766	0.8014937703065084	0.6193963615131292	0.5908096246879075	-0.06441515863907722	0.6558067338371496	0.07170782035966972	0.01895076941190733	0.03125016682791722	-0.056551188349780526	0.10224741310881699	0.002941606286425258	-0.034751814284254695	0.023173963558782103	-0.019660134371513243	0.007933062568460152	-0.042377486328508865	-0.03734845813816494	-0.0012551594727845917	0.15061221750836615	-0.04339701812438229	0.003994543156401276	-0.04439639742345071	-0.22080967077782274	0.008127861965161683	0.23462020927818295	-0.20996296045670926	-0.07570064801772614	0.15655653153760507	0.07171463077187454	-0.035359259349468694	0.12905841472710555	-0.13563621745077978	0.08775323736137482	-0.013630706514324357	0.08727509412060636	-0.10190101769123193	-0.07815569860014061	-0.23541461528816868	-0.16465323572840598	-0.2446342804328559	-0.11187984046685667	-0.21111320631400546	0.26649622072804147	0.09267205596341488	0.054117977635863714	-0.12781372065698804	0.1250115617254707	-0.10870598109569347	0.009528649092150277	-0.016033030816727082	0.1799084411295922	0.1005708033930676	0.083679436150768	0.0029375964525549347	0.023028773820357295	0.074253632375271	-0.15414291405247002	0.061177728648264054	0.0829241400779495	-0.1552923121463345	-0.183905257432296	-0.02097772479160987	-0.1772522690541024	-0.13719024084795273	-0.17547213177198356	0.32203666445382034	0.45657747822672806	0.5825959168051819	0.25374886893536486	0.08472251039211112	0.6544109730071898	0.5854113490540562	0.5544140546870967	0.17404466249373793	0.5856794601376221	0.09336556330985415	0.32362829862757697	0.08222984799628971	0.010325806065076727	0.0657036121308501	0.05378215786244156	0.0702697207347297	0.014123581765321275	0.057014047424350546	0.09399644955616755	-0.04915124136303993	-0.043188150326566616	-0.049925792452501526	0.09628716538435976	-0.12597868683963728	-0.11803648629866725	-0.14287308372570107	-0.038665594555215316	-0.08872812679539656	-0.11444845102023424	0.005136839200112742	0.1271246068243406	-0.08413329724205863	0.0968823830870076	0.035720576648543126	0.04366627771953137	0.1732294325279512	-0.057880909610022985	-0.04178848108108557	0.010528902517695393	0.005519056563677205	-0.01939131786371792	-0.020092116313674815	-0.10181024414582666	-0.010317747173124524	-0.020543952632771176	0.07483489663044984	0.18786615143629773	0.049675905390326736	0.06196664640942904	0.14973979730104658	0.02989967441815845	0.041997811219568415	-0.017056393818425237	0.17569654309202734	0.21570126987462593	0.15218759804086643	-0.06080836011164003	-0.08379553788984441	0.13759049559825193	-0.14291984975775512	0.14398594147590296	0.06289842170891187	-0.16061291267245933	-0.18302752848634646	-0.029819173371994887	-0.17791993435286774	-0.1365218306116173	-0.18916216864345278
0.9634388650150633	0.5846383535284239	0.3963541651623614	0.0	0.5320532171467456	0.4105014127584773	0.8658666693511065	0.9071394438927907	0.4331946292920078	0.6557252623080595	-0.08305911249411091	0.2517889958441466	0.019460145549440058	-0.05363988431089169	-0.03600237802407948	-0.17066899181800108	-0.10522253017431335	-0.1696514695213055	0.00690058590204553	-0.008787037312748769	-0.2924960496229429	-0.30175113212090915	-0.1885070348624599	-0.2574156869421929	-0.3215498546985092	-0.13229676110763075	-0.18279835055194574	-0.20188718461783495	-0.15767918126286054	0.15730012766462045	-0.3557433427062123	0.0021107389388690637	-0.1931954626911117	-0.09983405907538719	0.08709606234288153	-0.035102968636460764	0.25045832673864826	-0.053342293030102295	-0.18177719167623105	-0.0306503475721393	-0.2685884837443761	-0.1644791509593485	0.36800064139758604	-0.020171104591518333	0.4042639108272208	-0.2172351279132721	-0.1597472612006022	0.1347852813917933	0.04920934688804202	-0.02967650520515614	-0.1646561726555221	-0.04256572159457893	-0.19528504433156538	-0.10918916255718346	-0.15318098016480344	0.12038039753022263	0.10924999239205498	0.10164305723980402	0.08474128413580947	0.02436291626271982	0.05971804597919117	-0.1787822529683907	0.06322506687728187	0.10714060146385822	-0.19298919202452422	-0.1816320288825163	0.06531210057387427	-0.18473978711550781	-0.18408009460268435	-0.19365509586455434	0.5752040770752278	0.6654978337283041	0.44555517085799173	0.4668844598404278	0.2450066894327939	0.357912635410595	0.5349716665753236	0.5494860583894955	0.3087692386727792	0.49769174853484055	0.005509936088871414	0.2699962055659276	0.09259741724707574	0.04950320726350335	0.06771683238881347	-0.06051583571317006	-0.059022200587781085	-0.1855362761038889	0.06816864050246088	-0.05554880391441053	-0.0904784511904634	0.005071993314178406	0.06425561779268715	0.31150626701270867	-0.2584017514006124	-0.41171413805778717	-0.26425114789402365	0.10309082561455116	-0.3093404207592202	-0.07796144591956547	-0.1984408426809702	0.15260597056881223	-0.35268289120405144	0.017185169107814164	-0.2135976510914543	0.07556487000021855	0.17501711296185232	-0.3679647955555073	-0.031242130343007612	-0.07272184480561535	0.04362579519850468	0.01669225890225473	-0.18800237288778346	0.08302135427747877	-0.30078259259129925	-0.3761480882232772	0.0871159602566284	0.011923525539347566	-0.2389499380616474	-0.15685252083994133	0.005507758281596305	-0.31184753230969164	-0.3717988192933037	-0.28731423709056314	0.04792492168597235	0.035858755889389464	0.050739313101938084	0.0742543722793156	-0.19234629856149743	0.004354477495502216	-0.26904847610848787	0.20570863565260122	0.10993940395689802	-0.16698282727969394	-0.19059368954343756	0.05624724036302256	-0.16252554274455233	-0.18097987816295896	-0.21987262304523003
0.472368868835999	0.17896295526465517	-0.13277721422225766	0.5320532171467456	0.0	-0.155859770277739	0.17669956325945954	0.2215407258645066	0.6596961308279802	-0.029439234115235555	-0.060572171977565835	0.5795431321635273	-0.24406973051078726	-0.21394350586765767	-0.2211265953259323	-0.3359011110550734	-0.23112762424175	-0.2485762015278686	-0.19437527058658677	0.10655965863546922	0.013563248468620965	0.05042691127604423	0.2133541525908757	-0.1552802530769363	0.02011885812215754	0.12679125946330455	0.13528872627811153	-0.1931986625316612	0.07380279012554179	-0.04970091598807592	-0.2549172136476561	0.5448774762072118	-0.0711908059711392	-0.10199576304935136	-0.109914234064719	-0.06617743264560967	0.8631068291488768	0.03442501292512829	0.25084027885354326	-0.15931845775086145	0.29057871632192755	0.1450024005094811	0.7557611928424235	0.6470143865338588	0.7692431569693029	0.3210436047964419	0.35780219250578804	-0.014973547792819427	-0.131096586615137	0.3663064500591023	0.034251250964703425	-0.03725646710541936	0.23438297703045735	0.14369687384295593	0.241802117444891	-0.047210494204670335	-0.07146214773030124	0.027467204720178478	0.1370511655100425	0.0902813135394263	0.039505910944248525	-0.179430654357622	-0.040486097956864885	-0.02940135249439663	-0.16801467858825933	-0.12214838476347031	0.02044568102614394	-0.16127055867429593	-0.1717076522486665	-0.15150131026569721	0.030353308188455445	0.03510552377927463	-0.07038524993126928	-0.005007572155879919	-0.03408145075461456	-0.12040168883492781	-0.11566012440944952	-0.09898138108715386	-0.002170542357557202	-0.1475612574330445	-0.03150303394053773	-0.14600055452049854	-0.015438997636136695	-0.01224581616979217	0.09367480074856498	0.07491545511793142	0.0852342608453835	-0.061047864060441756	-0.02775360901327757	-0.08259779125388816	0.11529296230615925	0.12963517858585855	0.15425877455903692	0.16324638365915115	-0.058945819660094684	-0.21911982836788607	-0.02912864371603358	0.1015596444664111	-0.08882895058667219	0.057014949229946196	-0.2267665089128318	-0.014524097191557655	-0.24010019636547253	0.10166023541544295	-0.13653584757029774	-0.1222693815266656	0.22856787960891523	-0.2306028491795274	0.09387651131550116	-0.07291877111910686	0.13003844355501773	-0.14575521598056482	-0.30737443112056434	-0.07590486202858018	-0.32122606179317287	-0.3594302357747163	0.001707807189680327	-0.05515739165671919	-0.3055629376877482	-0.2550633252020334	-0.046345940659636806	-0.37397052293144706	-0.34706383550085973	-0.1301152944625963	-0.04537504713648134	-0.12265906796005877	0.07842574418569903	0.010058185008290296	-0.10423944290554564	0.07409742560206488	-0.11900487950658042	0.045211760664484506	0.12390182198169905	-0.13012954578037914	-0.10546010099679985	0.11161338874250948	-0.0836367661617344	-0.16473780934196225	-0.14005672967234278
0.4176354588458843	0.3574503305759266	0.8014937703065084	0.4105014127584773	-0.155859770277739	0.0	0.7456367256254447	0.6896216788137084	-0.20720811913416667	0.7894565172600735	-0.06187733553779283	-0.07851863184390437	0.13478839387813332	-0.0810366939211621	-0.046896818828133666	-0.009264053093092117	0.06105134318500426	0.04041621284308807	0.060167493363224134	-0.10149150236463264	-0.03523245240632287	0.013550927851496983	0.09895600170961977	0.1098032479721128	0.10226384178542684	0.13605366151155956	0.12745844480070193	-0.07724399840346025	0.13576616472825045	0.24184920511186733	-0.047189387595720694	-0.02996622447048905	0.05358217575969024	0.1952629232806807	0.0550226799597168	0.19097683000357418	-0.10896351909983981	0.09089769628230773	0.12237933853802861	0.23097900395025445	-0.012183823570978214	-0.09925953469078647	-0.3232469797729302	-0.07593920682309466	-0.3128358374676855	-0.04105923132196309	-0.2038693435481336	0.29588228198152844	0.17369028683041868	0.1431116717638025	-0.3106121480711869	0.2921619815742161	-0.0702924042403029	0.04264784385235529	0.09247610802281334	0.30524972009106177	0.24600257573162382	-0.00029090925676302675	0.05627573396393423	0.05981298867262714	0.08303789585370348	-0.11865010429217412	0.1664481986127159	0.048055627191076464	-0.01958764011961008	-0.0921366459793645	-0.06931422397717518	-0.08868133699562608	0.015109844202618268	-0.04712545753171824	0.40438803989492805	0.47950296372716184	0.7324017806148324	0.3120636548389737	0.04713418478922403	0.8906425984225176	0.7835997265715584	0.7343340006290285	0.08552006483026302	0.7762219232619184	-0.08978246627045161	0.22139772651734177	0.1969454920488193	0.08484010246113922	-0.07084663494221238	-0.03096248236543589	0.024454134537554698	-0.11060550082639907	0.17444959359122783	-0.14435157606323354	-0.07459729540990638	-0.002955703778549208	-0.012984019009104229	0.07468986479648979	-0.14897695628254132	-0.23608763501124536	-0.1356648271194588	-0.04083628365507622	-0.1386154447769899	-0.14678739978750316	-0.1679225819983468	0.0864596072990698	-0.1615794631282687	-0.21314689766646705	-0.08630831449882395	-0.034189504678605605	0.16740764105860348	-0.2306471945541772	0.038674733033987906	-0.05110652126586303	0.04575157095328377	-0.15492589967047524	-0.15716902264597984	-0.20176561150675776	-0.20301652158608818	-0.20025202805374376	0.20800197369191242	0.18837946093685737	-0.11748633365022132	-0.12509306230708103	0.12130992929020563	-0.19037299857550405	-0.23236390256200332	-0.19851187552481134	0.19540550706190776	0.32363571011783104	-0.013316919885782643	0.06834643182171753	-0.11725716648035643	-0.02964707765078693	-0.14233168238380625	0.2530417434968291	0.0057549851458773334	-0.061821878400522896	-0.13009880775359298	-0.09041342734966228	-0.12062774949513749	0.011418166198197684	-0.0892194850032249
0.8698594914594616	0.6030394626979133	0.6193963615131292	0.8658666693511065	0.17669956325945954	0.7456367256254447	0.0	0.9918959965159686	0.11112169523122332	0.8944170743611253	-0.07803284525159279	0.08243476223141413	0.09017676179045106	-0.059596850191833875	-0.017778402703582608	-0.06633411256035368	0.0038929154004542824	-0.05763236693235685	0.04286294016399002	-0.05959096402061906	-0.1928867946794006	-0.17013899120619252	-0.06988070402844168	-0.1523040247395383	-0.14444343532879528	-0.005869288377242689	-0.04925321094174411	-0.1404231530961542	-0.02617088363020864	0.19307525973753137	-0.24765167839328783	-0.05652306187706279	-0.13253446178223727	0.05175292758623821	0.11299895764261339	0.10009715283076473	0.03265770432112565	-0.007071116046053311	-0.06114206608573903	0.04685343486872275	-0.18960151780644074	-0.1465655007383641	-0.00888592785580375	-0.09877688542852116	0.03751515154851799	-0.19195850484974725	-0.24523775691101907	0.21782485257509956	0.10642274730368555	0.004577595266891541	-0.30510711964916476	0.07073742874486347	-0.20048798233132917	-0.06750335314818617	-0.0660200771121563	0.2518544767848908	0.21236694532930775	0.0690916239082919	0.04933193599490903	0.025272246594419286	0.07133878967690915	-0.175050513057417	0.15752307813327215	0.08607520522473282	-0.12987205682811098	-0.16580891496481423	-0.014511923440990322	-0.17089697895636227	-0.10224332397322779	-0.151568925238997	0.6551210500823604	0.7243677380618332	0.6699914866726675	0.53467829746222	0.1799783788517115	0.6808488523364974	0.8195779964344463	0.8099292506591733	0.2263015553150218	0.7928717685847422	-0.11275476527468632	0.30683955787750583	0.16887616731474842	0.08008582482832084	-0.029086658683067698	-0.12706296734311587	-0.08310666776540107	-0.26423634049769124	0.14441231583506012	-0.166721820364443	-0.1618401883810909	-0.08910158297623912	-0.044773692185393815	0.23300566814484072	-0.29497281323266455	-0.43635598035741874	-0.30273188137876644	0.01324733970384218	-0.3419477406624997	-0.17397323028750164	-0.29587590992084195	0.11978010583331285	-0.32390886068510427	-0.1206574228703773	-0.22810389160760355	-0.0044410941520542134	0.14733675126951665	-0.412879627393502	-0.05138791386059864	-0.15887747479760114	-0.033662168876240156	-0.08175000846349913	-0.2511280611338925	-0.06265912436809878	-0.32930997380133187	-0.3606736076256179	0.18453495603340686	0.06308130871971773	-0.2562421048723167	-0.17706965372329816	0.12166387185421652	-0.35464958132656416	-0.41571170157391124	-0.35281119198431776	0.10282864754229636	0.18884746580722006	0.010125904388139848	0.05678514285445036	-0.180383761793186	-0.03955347560706065	-0.2741506088903053	0.2088545919242562	0.05686176863167508	-0.14040037105251163	-0.21043075463192587	-0.04099959161697009	-0.18200900101144077	-0.10315054213505646	-0.19464790095500803
0.8996344794393366	0.6247238262553618	0.5908096246879075	0.9071394438927907	0.2215407258645066	0.6896216788137084	0.9918959965159686	0.0	0.17191928535619172	0.8691642894474099	-0.10472215269579428	0.09293539380947398	0.08644582676545016	-0.053783922127629995	-0.030479547876220627	-0.10038736288708121	-0.03716395986843918	-0.10765946992743711	0.044658989798518046	-0.07400289463509102	-0.22397737796900313	-0.2124496819886695	-0.12313860392329318	-0.17076638469404623	-0.1991444104067733	-0.07128253259520032	-0.11976701038376006	-0.1465304654567114	-0.09813340291277853	0.1993176171121659	-0.2900168242589013	-0.09367304486827209	-0.14357873613367195	-0.0013229263802264307	0.10734267150319593	0.04045545696625295	0.03626766596863711	-0.01984399471526696	-0.11887932177802481	0.04481804872249807	-0.23214326361089033	-0.16347635986961706	0.05390129851959972	-0.12566767054320657	0.09236817423300947	-0.21800562222317524	-0.2500172818577221	0.20138519802108973	0.10437631506030914	-0.03377756758580641	-0.28102910657702584	0.05605550086463333	-0.23297840693533906	-0.09812746797902774	-0.10479765308626933	0.22653904940237565	0.19889882201286652	0.08943767699614528	0.037659258869741474	0.017768379080893498	0.08777416213851331	-0.15391108763274416	0.14450559736036267	0.11865500785111201	-0.13481235078564205	-0.1587959306559898	0.025930130424583694	-0.1559385046509729	-0.1133317923539367	-0.14968164427957534	0.6405168092449811	0.7229838466419619	0.6373572621407025	0.5166855355357621	0.1909116743374052	0.627074243073504	0.7699274493456066	0.7624547073841775	0.2410079009297832	0.7424232441810608	-0.08009851105111904	0.30465481639252096	0.1514356644394304	0.07210531333608045	-0.007541499444672623	-0.10480424106423956	-0.06713888649261265	-0.2343950860962204	0.12716394174891182	-0.1449429940844826	-0.13828708099476078	-0.06558453534708057	-0.01446659925016272	0.27089340990310457	-0.2782141093648598	-0.4158630685293015	-0.27614867721364694	0.05135257306879586	-0.31632183896501387	-0.13439075237054762	-0.266297691948697	0.1545060694855308	-0.31366080230488996	-0.09001532177778694	-0.2084580718066045	0.014281959435933717	0.1489614993993367	-0.3933019285644189	-0.04439384189505592	-0.12220697197608468	-0.011217870659150368	-0.0673533852218202	-0.22564705253787853	-0.029315243375428405	-0.31452339953185815	-0.35567371265352615	0.17614344710541813	0.056727533357051205	-0.23706489150070195	-0.16517745658066735	0.1044872441094324	-0.3328973224547059	-0.39632709513653636	-0.3333426331376286	0.10003679955226925	0.16686603760631286	0.025071653374286077	0.05380535895188315	-0.17090693994343062	-0.027841454409733686	-0.26318671327198656	0.20947418226844425	0.07770100873128742	-0.13426688036055276	-0.1922266235373555	-0.007591279114029822	-0.16587784336217798	-0.11357213338102337	-0.19161471430494526
0.3813105911542979	0.5956746649747495	-0.06441515863907722	0.4331946292920078	0.6596961308279802	-0.20720811913416667	0.11112169523122332	0.17191928535619172	0.0	0.020107130299465013	0.2898192722525698	0.7292362532824009	-0.057853093657007124	-0.06924888618107287	0.056137589793026	-0.34021381832496533	-0.36045339779157587	-0.2862713980581533	-0.06057589705820652	0.4293135363217024	-0.2619300141029242	-0.22631492179125734	-0.20071059038772948	-0.1657953089626258	-0.21045305444328744	-0.12451236126274397	-0.24001566653882628	-0.23360969095564108	-0.21280394600029612	-0.11011125223896183	-0.37138694614080797	0.2942995104068272	-0.2205532590688381	-0.26898578861236816	-0.30008597167665213	-0.15636849145202417	0.48475021476673574	0.008440612723378267	-0.11272414883119318	-0.06188327340532152	-0.04584172481644327	-0.08412063718383501	0.8863052571847109	0.28816402739220365	0.720789429871935	0.06748773074742115	0.21103034627078726	-0.055441997413519066	-0.05226980080132362	0.05661400749642946	0.34981802225420927	-0.14091659427722256	0.24602110068220662	0.0037263854509042723	-0.11361350108099948	-0.040937345021045804	-0.07301171147434952	-0.24414483603142748	0.08999377110392039	-0.010952477022317081	-0.1965029042029904	-0.04567322682724051	-0.1275701997223911	-0.2100477670719515	-0.09588149125976687	-0.06264307323207603	-0.15688829697450477	-0.09576468791708195	-0.1079008176796717	-0.08324124544927769	0.008404766127114102	0.1532658890182201	-0.11595858323053686	-0.06035638800361791	0.057227651202746845	-0.13190759070848146	-0.1451737032369717	-0.13090474555588774	0.22517043968288739	-0.13753294849983377	0.13580152231476952	0.01457127949184522	0.005845073673162766	0.05897725727052514	0.0897127479379136	0.01896984163999917	0.022822618882311393	0.04879850915766638	0.014348830992033462	0.1672510165212297	0.10659637976392994	0.13510771970764954	0.15022040253519545	0.09403131920978439	0.035393341726067715	0.021303836366261843	0.0043650765350502566	-0.10249296858170516	0.015796654152411327	-0.11420066663274989	0.10154765066019213	0.005799769253554984	-0.029389029545585893	0.1615530677962792	0.02144211068479388	0.08923972615796859	0.20225025709334377	0.0110539603619923	-0.040077663244926	0.09665886075488626	0.1340238315348962	0.11777967006143211	0.0695430419764161	0.1714964750668405	-0.016094669060127274	0.00012383178271616424	-0.05510824066375087	-0.0858620896402994	0.04113332558964471	0.07522321599452107	-0.14865019627982617	0.07956557623398994	-0.014504880718175413	0.04869255197646698	0.08201327950357876	-0.1313007318836854	-0.08941509441078824	0.046878511147398536	-0.02581989709244093	-0.08624137599461838	-0.004027810402371282	0.1107309753087362	-0.13783988879747275	-0.07383829496397483	-0.044227662639971445	-0.07756342843743627	-0.08381470307846423	-0.09950997374370196	-0.08459532768614565
0.6661014213419391	0.6924303754931056	0.6558067338371496	0.6557252623080595	-0.029439234115235555	0.7894565172600735	0.8944170743611253	0.8691642894474099	0.020107130299465013	0.0	-0.12788157912763864	0.00781305587063021	0.13151948883454023	-0.0372498688501426	-0.09188364181215536	-0.1788391918489887	-0.11884932833971606	-0.17042800617179263	0.08365265156389891	-0.10282434888737152	-0.1504053151433216	-0.10545661313788851	-0.060662052287256144	-0.07779683250914558	-0.06682502805195947	-0.040460857125130076	-0.10384056987744882	-0.21479572189819288	-0.10082773855735132	0.14548508070996652	-0.33107154559095625	-0.14282096753979384	-0.13726527293670432	0.032932062697050755	0.020423402481583672	0.03651762638819109	-0.1138141765205813	0.023777200339350817	-0.05491125021224721	0.04597740388670218	-0.1602810879355363	-0.11921904739260768	-0.12896057906918354	-0.15291473097188005	-0.11929145377778878	-0.1352288440282712	-0.21006580038186076	0.19201310433594768	0.09150625597545407	-0.034577181975606996	-0.2768847106596497	0.06511389452039497	-0.1794721379662259	-0.028242175349953824	-0.0272441357595981	0.2926319846998052	0.20107763198837983	0.07444228013046603	-0.02934897538717501	0.024148836259469196	0.15162305210766364	-0.07969114503451452	0.1576150857084005	0.11309451273094989	-0.0070645209394871525	-0.061103909691689454	-0.04580601977288242	-0.057509906568471755	0.02265963202130391	-0.04911191803182699	0.5382384030655828	0.657508728807085	0.7145100982069652	0.42648964577116266	0.06887229518308136	0.7777516803712603	0.8749312899843471	0.8406541786401491	0.10987969134824928	0.9067207415756535	-0.15491386644187094	0.32467004638148683	0.2007011272900735	0.11625732160134732	-0.08904625243847633	-0.13496667262474393	-0.059088248464595844	-0.22241885688563975	0.18238979002302674	-0.21992645744634937	-0.1050998644843792	-0.07598482972690641	-0.03236883428387517	0.09930087391507116	-0.18080554328557774	-0.26998141058531394	-0.17440290208611553	-0.09842146770334749	-0.19973287207875198	-0.21304993119434384	-0.24371616085707756	0.009843880222113051	-0.1840083381471818	-0.14052686599814718	-0.13023643499160997	-0.0518999608762706	0.14629237438943238	-0.27109148725444376	-0.0907709039055424	-0.08506273181576288	0.0036434467841812384	-0.1458199926377824	-0.16837166643702448	-0.12289583728121123	-0.21853151889070194	-0.18137035696607515	0.2214555691370939	0.02428193962569492	-0.13850787101191095	-0.10079771428102127	0.1647847521141869	-0.21825992912929376	-0.2827386451943428	-0.23217212936154585	0.11809965436645176	0.2347783534197721	0.015772056352270043	0.056288492901440355	-0.1168599129098978	-0.04904508134263942	-0.2033156724327813	0.1286628051753924	0.0035891551465298092	-0.03739616100195573	-0.15054798385639334	-0.09835389247706795	-0.12983626942406104	0.017627587509655738	-0.10183279279033458
